,PM2.5,utc_time,humidity,pressure,temperature,weather,wind_direction,wind_speed
69,151.02857142857144,2017-02-02 13:00:00,32.0,1019.55,-2.55,Haze,205.0,0.6
70,165.02857142857144,2017-02-02 14:00:00,36.0,1019.35,-3.5,Haze,188.0,0.6499999999999999
71,169.57142857142858,2017-02-02 15:00:00,39.0,1019.0,-4.35,Haze,154.0,0.6
72,173.61764705882354,2017-02-02 16:00:00,42.0,1018.7,-4.85,Haze,147.5,0.75
73,177.14285714285714,2017-02-02 17:00:00,42.5,1018.4,-5.35,Haze,112.0,0.8
74,173.4857142857143,2017-02-02 18:00:00,44.0,1018.5,-5.7,Haze,261.5,0.8
75,173.1714285714286,2017-02-02 19:00:00,48.0,1018.35,-6.05,Sunny/clear,138.0,0.7
76,161.65714285714284,2017-02-02 20:00:00,47.5,1018.1,-6.5,Sunny/clear,302.5,0.8
77,148.94285714285715,2017-02-02 21:00:00,47.5,1017.8,-6.45,Sunny/clear,199.5,1.05
78,127.85714285714286,2017-02-02 22:00:00,47.0,1017.8,-6.75,Sunny/clear,190.0,1.0
79,114.91428571428571,2017-02-02 23:00:00,49.0,1018.2,-6.449999999999998,Sunny/clear,101.0,0.9
80,111.62857142857143,2017-02-03 00:00:00,50.0,1018.4,-6.85,Sunny/clear,112.0,0.8500000000000001
81,115.71428571428572,2017-02-03 01:00:00,42.5,1018.35,-4.15,Haze,177.0,0.9
82,114.6,2017-02-03 02:00:00,31.5,1017.95,-0.45,Sunny/clear,143.0,1.1
83,114.28571428571428,2017-02-03 03:00:00,26.0,1017.35,1.65,Sunny/clear,69.5,1.2
84,125.28571428571428,2017-02-03 04:00:00,21.0,1016.2,3.75,Sunny/clear,104.0,1.2000000000000002
85,137.45714285714286,2017-02-03 05:00:00,19.0,1015.05,5.1,Haze,160.0,1.4
86,155.47058823529414,2017-02-03 06:00:00,18.0,1013.85,5.55,Haze,136.5,1.4
87,175.5714285714286,2017-02-03 07:00:00,19.0,1013.45,6.0,Haze,197.5,1.6
88,199.8,2017-02-03 08:00:00,21.5,1012.9,5.85,Haze,187.0,1.7000000000000002
89,218.28571428571428,2017-02-03 09:00:00,24.5,1013.5,4.75,Haze,197.5,1.55
90,239.14285714285717,2017-02-03 10:00:00,31.0,1013.55,2.25,Haze,163.5,0.8
91,255.9705882352941,2017-02-03 11:00:00,38.0,1013.85,0.25,Haze,184.5,0.8500000000000001
92,273.25714285714287,2017-02-03 12:00:00,43.0,1013.8,-0.85,Haze,188.0,0.95
93,291.61764705882354,2017-02-03 13:00:00,46.0,1013.8,-1.65,Haze,99.0,0.55
94,304.6363636363636,2017-02-03 14:00:00,48.0,1013.7,-1.5,Haze,129.5,1.0
95,306.969696969697,2017-02-03 15:00:00,48.5,1013.3,-1.15,Haze,106.0,1.0
96,305.54545454545456,2017-02-03 16:00:00,45.0,1013.7,-0.55,Haze,123.0,1.0
97,295.85294117647067,2017-02-03 17:00:00,45.0,1013.25,-0.6499999999999999,Haze,110.5,0.7
98,292.6764705882353,2017-02-03 18:00:00,44.0,1012.9,-0.55,Haze,205.0,0.8500000000000001
99,292.0571428571429,2017-02-03 19:00:00,45.0,1012.6,-0.35,Haze,233.5,0.6499999999999999
100,291.8857142857143,2017-02-03 20:00:00,46.5,1012.15,-0.6000000000000001,Haze,88.5,0.6499999999999999
101,296.6,2017-02-03 21:00:00,47.5,1011.8,-0.7,Haze,194.0,0.7
102,298.6,2017-02-03 22:00:00,48.5,1011.8,-0.95,Haze,213.5,0.8500000000000001
103,303.2,2017-02-03 23:00:00,53.5,1012.0,-2.15,Haze,210.0,0.7
104,306.48571428571427,2017-02-04 00:00:00,59.5,1012.4,-2.85,Haze,230.0,0.8
105,303.38235294117646,2017-02-04 01:00:00,57.5,1012.6,-1.5,Haze,139.0,0.8
106,304.17142857142863,2017-02-04 02:00:00,42.0,1012.4,1.4,Haze,139.5,0.95
107,300.14285714285717,2017-02-04 03:00:00,36.5,1011.8,3.65,Haze,109.5,1.05
108,303.5294117647058,2017-02-04 04:00:00,34.0,1011.05,5.4,Haze,187.5,1.1
109,309.9428571428571,2017-02-04 05:00:00,31.0,1009.9,6.85,Haze,197.5,1.6
110,304.79411764705884,2017-02-04 06:00:00,29.0,1008.9,7.95,Haze,196.5,1.6
111,303.0,2017-02-04 07:00:00,29.0,1008.4,8.25,Haze,220.5,1.7
112,301.9142857142857,2017-02-04 08:00:00,29.0,1008.3,8.0,Haze,225.5,2.1500000000000004
113,294.3142857142857,2017-02-04 09:00:00,33.0,1009.05,6.800000000000002,Haze,247.5,1.65
114,294.9705882352941,2017-02-04 10:00:00,38.5,1009.95,4.0,Haze,254.5,1.1
115,296.5294117647058,2017-02-04 11:00:00,45.0,1010.55,3.1,Haze,263.0,1.75
116,231.58823529411762,2017-02-04 12:00:00,38.5,1011.1,3.1,Haze,289.5,1.8
117,139.58823529411765,2017-02-04 13:00:00,39.0,1011.85,2.8,Sunny/clear,218.0,1.55
118,100.6,2017-02-04 14:00:00,34.0,1012.35,2.85,Sunny/clear,210.0,1.4
119,72.88235294117645,2017-02-04 15:00:00,38.0,1012.6,2.25,Sunny/clear,136.5,1.35
120,60.29411764705882,2017-02-04 16:00:00,43.0,1012.7,-0.1,Sunny/clear,146.5,1.05
121,60.93939393939394,2017-02-04 17:00:00,49.0,1012.85,-1.35,Sunny/clear,215.5,1.2999999999999998
122,58.14285714285714,2017-02-04 18:00:00,53.0,1013.2,-2.45,Sunny/clear,248.0,1.3
123,57.88571428571429,2017-02-04 19:00:00,54.5,1013.6,-2.05,Sunny/clear,298.0,1.4
124,52.647058823529406,2017-02-04 20:00:00,44.5,1013.85,-0.4,Sunny/clear,222.5,1.65
125,44.764705882352935,2017-02-04 21:00:00,47.5,1013.8,-1.45,Sunny/clear,109.5,1.65
126,35.114285714285714,2017-02-04 22:00:00,39.0,1013.95,-0.1,Sunny/clear,136.5,1.5
127,29.705882352941174,2017-02-04 23:00:00,42.5,1014.7,-1.85,Sunny/clear,141.0,1.7
128,25.0,2017-02-05 00:00:00,43.0,1015.5,-1.7,Sunny/clear,187.5,1.5
129,23.8,2017-02-05 01:00:00,28.0,1016.05,3.0,Sunny/clear,295.5,1.7
130,20.142857142857142,2017-02-05 02:00:00,20.0,1015.95,4.65,Sunny/clear,266.0,3.05
131,14.352941176470587,2017-02-05 03:00:00,17.0,1015.9,6.1,Sunny/clear,297.5,3.4
132,10.5,2017-02-05 04:00:00,15.5,1015.1,7.2,Sunny/clear,288.5,3.4
133,9.151515151515152,2017-02-05 05:00:00,14.0,1014.05,8.149999999999999,Sunny/clear,267.5,3.4
134,8.352941176470589,2017-02-05 06:00:00,13.0,1013.35,8.350000000000001,Sunny/clear,174.5,3.4000000000000004
135,9.852941176470589,2017-02-05 07:00:00,13.0,1013.2,8.9,Sunny/clear,219.0,3.5
136,11.735294117647056,2017-02-05 08:00:00,13.0,1013.25,8.6,Sunny/clear,248.5,2.7
137,13.588235294117649,2017-02-05 09:00:00,14.0,1014.15,7.65,Sunny/clear,32.5,2.45
138,14.294117647058822,2017-02-05 10:00:00,16.0,1015.25,6.55,Sunny/clear,39.0,1.9
139,14.352941176470587,2017-02-05 11:00:00,17.0,1016.45,5.550000000000002,Sunny/clear,30.0,2.85
140,12.411764705882351,2017-02-05 12:00:00,20.0,1017.6,4.550000000000002,Sunny/clear,27.5,2.75
141,12.235294117647056,2017-02-05 13:00:00,23.0,1018.1,3.35,Sunny/clear,45.5,2.2
142,10.228571428571428,2017-02-05 14:00:00,24.0,1018.95,2.85,Sunny/clear,41.5,1.9
143,10.057142857142855,2017-02-05 15:00:00,26.0,1019.35,1.85,Sunny/clear,52.5,2.1
144,10.142857142857142,2017-02-05 16:00:00,26.5,1019.9,1.95,Sunny/clear,48.0,2.5
145,8.257142857142858,2017-02-05 17:00:00,27.0,1020.55,1.5,Sunny/clear,38.0,3.1
146,6.911764705882352,2017-02-05 18:00:00,29.0,1021.35,0.6,Sunny/clear,61.0,3.0
147,6.088235294117648,2017-02-05 19:00:00,30.0,1022.6,-0.1,Sunny/clear,47.0,2.2
148,5.285714285714286,2017-02-05 20:00:00,31.0,1022.5,-0.8,Sunny/clear,59.5,2.55
149,12.235294117647056,2017-02-05 21:00:00,32.0,1023.4,-1.2000000000000002,Sunny/clear,46.5,2.95
150,6.3235294117647065,2017-02-05 22:00:00,33.0,1023.7,-1.85,Sunny/clear,54.0,2.25
151,6.742857142857143,2017-02-05 23:00:00,32.5,1024.35,-2.3,Sunny/clear,56.0,2.45
152,8.485714285714286,2017-02-06 00:00:00,32.0,1025.65,-2.0,Sunny/clear,60.0,2.05
153,10.028571428571428,2017-02-06 01:00:00,27.0,1026.6,-0.15000000000000002,Sunny/clear,53.5,2.6
154,10.441176470588236,2017-02-06 02:00:00,22.0,1027.0,1.45,Sunny/clear,75.0,3.05
155,8.794117647058824,2017-02-06 03:00:00,19.0,1027.2,2.6,Sunny/clear,84.5,1.9
156,7.470588235294117,2017-02-06 04:00:00,17.5,1026.4,3.6,Sunny/clear,105.0,1.8
157,6.848484848484849,2017-02-06 05:00:00,16.0,1025.15,4.300000000000002,Sunny/clear,126.0,1.7
158,8.181818181818182,2017-02-06 06:00:00,15.0,1024.25,4.25,Sunny/clear,152.5,1.9
159,8.818181818181818,2017-02-06 07:00:00,16.0,1024.0,4.05,Sunny/clear,184.0,2.2
160,11.181818181818182,2017-02-06 08:00:00,17.0,1024.3000000000004,3.55,Sunny/clear,205.0,2.4
161,13.529411764705882,2017-02-06 09:00:00,19.5,1024.5,2.95,Sunny/clear,222.0,2.1
162,19.78787878787879,2017-02-06 10:00:00,22.0,1024.75,1.6,Sunny/clear,200.0,1.55
163,26.529411764705888,2017-02-06 11:00:00,25.0,1024.9499999999996,0.15,Sunny/clear,198.0,1.55
164,33.76470588235294,2017-02-06 12:00:00,27.0,1025.25,0.05,Sunny/clear,210.0,1.55
165,38.8125,2017-02-06 13:00:00,30.5,1025.35,-0.8500000000000001,Sunny/clear,204.5,1.0
166,47.647058823529406,2017-02-06 14:00:00,34.5,1025.8000000000004,-1.7,Sunny/clear,204.5,1.1
167,8.818181818181818,2017-02-06 15:00:00,35.5,1025.75,-2.1500000000000004,Sunny/clear,188.5,0.9
168,11.181818181818182,2017-02-06 16:00:00,39.5,1025.45,-2.6500000000000004,Sunny/clear,178.0,1.05
169,67.85294117647061,2017-02-06 17:00:00,40.0,1025.4,-2.5,Sunny/clear,181.5,1.15
170,66.52941176470588,2017-02-06 18:00:00,44.5,1025.0,-2.4,Sunny/clear,151.5,1.1
171,67.0,2017-02-06 19:00:00,45.5,1025.1,-2.2,Sunny/clear,189.0,0.8
172,33.76470588235294,2017-02-06 20:00:00,47.0,1024.45,-2.1,Sunny/clear,116.0,0.9
173,38.8125,2017-02-06 21:00:00,46.5,1024.45,-1.7999999999999998,Sunny/clear,179.5,1.0
174,70.08823529411765,2017-02-06 22:00:00,50.0,1023.95,-2.0,Sunny/clear,116.5,1.1
175,37.88794642857143,2017-02-06 23:00:00,48.0,1024.35,-2.1500000000000004,Sunny/clear,134.5,1.0
176,75.17647058823529,2017-02-07 00:00:00,50.5,1024.85,-1.95,Sunny/clear,166.0,0.95
177,80.05882352941177,2017-02-07 01:00:00,47.5,1025.25,-1.2,Sunny/clear,129.5,1.15
178,81.75757575757575,2017-02-07 02:00:00,48.5,1025.25,-0.15,Sunny/clear,95.0,1.35
179,60.32352941176471,2017-02-07 03:00:00,47.0,1024.85,0.6,Sunny/clear,143.0,1.4
180,55.485714285714295,2017-02-07 04:00:00,47.5,1024.35,0.95,Sunny/clear,209.0,2.1
181,54.171428571428564,2017-02-07 05:00:00,46.0,1023.25,1.35,Sunny/clear,199.5,2.05
182,56.714285714285715,2017-02-07 06:00:00,48.5,1022.65,1.65,Sunny/clear,205.0,2.1
183,55.61764705882353,2017-02-07 07:00:00,49.0,1022.4,1.6,Sunny/clear,174.5,1.55
184,58.02857142857143,2017-02-07 08:00:00,49.5,1022.05,1.35,Sunny/clear,188.0,1.8
185,70.85714285714286,2017-02-07 09:00:00,53.5,1022.2,0.9,Sunny/clear,162.5,1.55
186,81.75757575757575,2017-02-07 10:00:00,57.5,1022.4,0.15000000000000002,Sunny/clear,143.0,1.4
187,60.32352941176471,2017-02-07 11:00:00,60.0,1022.9,-1.1,Haze,76.0,0.95
188,102.88571428571429,2017-02-07 12:00:00,62.5,1022.75,-1.8,Haze,36.0,1.25
189,107.9375,2017-02-07 13:00:00,66.5,1022.8,-2.3,Haze,93.5,0.9
190,56.714285714285715,2017-02-07 14:00:00,70.5,1023.05,-2.85,Haze,259.0,0.75
191,112.47058823529413,2017-02-07 15:00:00,73.5,1023.0,-3.55,Haze,314.5,0.55
192,112.29411764705885,2017-02-07 16:00:00,73.0,1023.2,-3.55,Haze,233.5,0.7
193,111.32352941176471,2017-02-07 17:00:00,75.0,1023.1,-3.65,Haze,218.5,0.6499999999999999
194,110.73529411764706,2017-02-07 18:00:00,75.0,1023.25,-3.55,Haze,147.5,1.15
195,107.44117647058823,2017-02-07 19:00:00,75.0,1022.8,-3.65,Haze,89.5,1.05
196,98.17647058823529,2017-02-07 20:00:00,73.0,1022.3,-3.7,Haze,85.5,1.4500000000000002
197,73.26470588235293,2017-02-07 21:00:00,55.5,1022.5,-1.75,Sunny/clear,180.0,2.35
198,44.235294117647065,2017-02-07 22:00:00,38.5,1022.9,-1.15,Sunny/clear,52.0,3.3
199,23.84848484848485,2017-02-07 23:00:00,35.5,1023.75,-1.7999999999999998,Sunny/clear,64.0,3.3
200,14.294117647058822,2017-02-08 00:00:00,32.5,1024.6,-1.4500000000000002,Sunny/clear,63.0,3.1500000000000004
201,9.617647058823527,2017-02-08 01:00:00,29.0,1024.7,-0.45,Sunny/clear,160.0,3.95
202,8.545454545454545,2017-02-08 02:00:00,26.0,1024.65,0.65,Sunny/clear,258.5,4.2
203,9.303030303030305,2017-02-08 03:00:00,23.5,1024.5500000000004,1.5,Sunny/clear,315.0,3.95
204,9.176470588235292,2017-02-08 04:00:00,21.0,1024.0,2.3,Sunny/clear,328.5,4.15
205,73.26470588235293,2017-02-08 05:00:00,18.0,1023.25,2.9,Sunny/clear,324.0,4.55
206,11.727272727272727,2017-02-08 06:00:00,16.0,1022.7,3.2,Sunny/clear,328.0,4.8
207,10.911764705882351,2017-02-08 07:00:00,15.5,1022.6,3.3,Sunny/clear,323.5,5.35
208,10.705882352941176,2017-02-08 08:00:00,15.0,1022.6,2.6,Sunny/clear,332.0,4.65
209,10.742857142857142,2017-02-08 09:00:00,17.0,1022.95,1.45,Sunny/clear,324.5,4.9
210,8.545454545454545,2017-02-08 10:00:00,19.0,1023.6,0.05,Sunny/clear,312.0,4.35
211,10.571428571428571,2017-02-08 11:00:00,20.0,1024.4,-0.8,Sunny/clear,311.0,3.9
212,9.742857142857142,2017-02-08 12:00:00,22.0,1025.05,-1.75,Sunny/clear,323.0,4.05
213,8.970588235294116,2017-02-08 13:00:00,23.0,1025.5,-2.5,Sunny/clear,319.5,3.0
214,9.735294117647056,2017-02-08 14:00:00,23.5,1025.45,-2.9,Sunny/clear,318.5,3.4
215,10.911764705882351,2017-02-08 15:00:00,25.0,1025.35,-3.1500000000000004,Sunny/clear,314.5,3.1
216,10.705882352941176,2017-02-08 16:00:00,26.0,1024.85,-3.4,Sunny/clear,308.5,2.95
217,10.742857142857142,2017-02-08 17:00:00,26.0,1024.3,-3.7,Sunny/clear,312.0,2.6
218,22.393939393939394,2017-02-08 18:00:00,26.5,1023.75,-3.95,Sunny/clear,306.0,2.95
219,10.571428571428571,2017-02-08 19:00:00,26.0,1023.25,-4.1,Sunny/clear,303.0,3.25
220,9.742857142857142,2017-02-08 20:00:00,26.0,1022.8,-4.25,Sunny/clear,308.0,3.1500000000000004
221,8.970588235294116,2017-02-08 21:00:00,26.0,1022.4,-4.6,Sunny/clear,280.0,3.05
222,9.735294117647056,2017-02-08 22:00:00,26.0,1022.25,-4.65,Sunny/clear,313.0,2.95
223,15.020499108734402,2017-02-08 23:00:00,26.0,1022.45,-4.6,Sunny/clear,301.0,3.4
224,13.338235294117649,2017-02-09 00:00:00,26.5,1022.65,-4.3,Sunny/clear,294.0,3.0
225,9.058823529411764,2017-02-09 01:00:00,22.0,1022.65,-2.7,Sunny/clear,303.0,3.6
226,8.0,2017-02-09 02:00:00,20.0,1022.6,-1.55,Sunny/clear,308.5,3.95
227,13.139705882352944,2017-02-09 03:00:00,17.0,1022.15,-0.45,Sunny/clear,303.0,4.699999999999998
228,8.914285714285715,2017-02-09 04:00:00,16.0,1021.25,0.6,Sunny/clear,319.0,5.15
229,12.368983957219253,2017-02-09 05:00:00,14.5,1020.35,1.25,Sunny/clear,323.5,4.75
230,11.727272727272727,2017-02-09 06:00:00,14.0,1019.65,1.85,Sunny/clear,312.5,4.8
231,7.2285714285714295,2017-02-09 07:00:00,13.0,1019.25,2.05,Sunny/clear,320.0,5.15
232,6.828571428571428,2017-02-09 08:00:00,14.0,1019.2,1.7,Sunny/clear,324.5,5.25
233,7.314285714285713,2017-02-09 09:00:00,15.5,1019.3,0.9,Sunny/clear,330.0,4.699999999999998
234,6.342857142857143,2017-02-09 10:00:00,17.0,1020.05,-0.15,Sunny/clear,322.0,4.25
235,6.970588235294117,2017-02-09 11:00:00,18.0,1020.5,-0.8500000000000001,Sunny/clear,330.5,3.7
236,7.114285714285713,2017-02-09 12:00:00,19.5,1020.6,-1.35,Sunny/clear,325.0,3.75
237,7.264705882352941,2017-02-09 13:00:00,21.5,1020.7,-1.45,Sunny/clear,313.5,3.55
238,7.114285714285713,2017-02-09 14:00:00,23.0,1021.25,-1.75,Sunny/clear,295.5,3.65
239,7.588235294117648,2017-02-09 15:00:00,23.5,1021.05,-1.9,Sunny/clear,297.5,4.15
240,7.6571428571428575,2017-02-09 16:00:00,24.0,1020.9,-1.8,Sunny/clear,302.5,3.2
241,6.685714285714287,2017-02-09 17:00:00,23.0,1020.65,-2.25,Sunny/clear,297.5,3.9
242,6.485714285714287,2017-02-09 18:00:00,22.0,1021.25,-2.55,Sunny/clear,300.5,3.6
243,6.2,2017-02-09 19:00:00,20.5,1021.5,-2.35,Sunny/clear,304.0,3.85
244,5.628571428571429,2017-02-09 20:00:00,21.5,1021.5,-2.8,Sunny/clear,320.0,3.35
245,5.314285714285714,2017-02-09 21:00:00,21.0,1021.85,-3.55,Sunny/clear,304.0,3.25
246,5.6,2017-02-09 22:00:00,22.0,1022.2,-4.4,Sunny/clear,264.0,3.45
247,5.457142857142856,2017-02-09 23:00:00,22.0,1022.7,-3.75,Sunny/clear,307.5,3.0
248,6.7142857142857135,2017-02-10 00:00:00,21.5,1023.6,-3.75,Sunny/clear,218.0,2.6
249,7.9714285714285715,2017-02-10 01:00:00,19.0,1024.0,-2.2,Sunny/clear,177.5,3.1
250,7.2857142857142865,2017-02-10 02:00:00,17.0,1023.85,-1.05,Sunny/clear,294.0,4.4
251,6.8,2017-02-10 03:00:00,15.0,1023.7,0.35,Sunny/clear,291.5,4.75
252,7.4,2017-02-10 04:00:00,14.0,1023.05,1.4,Sunny/clear,309.5,4.9
253,7.8,2017-02-10 05:00:00,13.5,1022.15,2.75,Sunny/clear,302.5,4.35
254,6.914285714285715,2017-02-10 06:00:00,12.0,1021.15,3.9,Sunny/clear,310.0,4.35
255,7.428571428571429,2017-02-10 07:00:00,11.0,1020.55,4.65,Sunny/clear,318.5,4.55
256,6.828571428571428,2017-02-10 08:00:00,10.5,1020.25,4.8,Sunny/clear,321.0,4.85
257,6.6571428571428575,2017-02-10 09:00:00,11.0,1020.5,4.1,Sunny/clear,322.0,3.95
258,7.147058823529411,2017-02-10 10:00:00,12.0,1020.85,3.0,Sunny/clear,313.5,3.05
259,8.676470588235292,2017-02-10 11:00:00,13.5,1021.25,2.4,Sunny/clear,316.5,2.3
260,10.558823529411764,2017-02-10 12:00:00,15.0,1021.65,0.75,Sunny/clear,95.5,1.6
261,13.181818181818182,2017-02-10 13:00:00,18.0,1022.05,-0.3,Sunny/clear,209.5,1.6
262,13.685714285714285,2017-02-10 14:00:00,20.0,1022.15,-1.4,Sunny/clear,124.0,1.65
263,15.470588235294118,2017-02-10 15:00:00,23.0,1022.2,-2.5,Sunny/clear,223.5,1.35
264,16.6,2017-02-10 16:00:00,24.5,1022.35,-2.95,Sunny/clear,136.0,1.25
